0,1,2,3,4
Phoenix Suns,43,161,2,-185
Dallas Mavericks,37,158,2,205
Phoenix Suns,44,158,2,-275
Dallas Mavericks,39,140,2,190
Phoenix Suns,44,140,2,-260
Dallas Mavericks,41,122,2,210
Phoenix Suns,44,122,2,-290
Dallas Mavericks,41,106,2,175
Phoenix Suns,46,106,2,-240
Dallas Mavericks,41,102,2,160
Phoenix Suns,46,102,2,-215
Dallas Mavericks,42,102,2,175
Phoenix Suns,46,102,2,-240
Dallas Mavericks,42,102,2,165
Phoenix Suns,46,102,2,-220
Dallas Mavericks,42,88,2,165
Phoenix Suns,48,88,2,-220
Dallas Mavericks,42,70,2,175
Phoenix Suns,48,70,2,-240
Dallas Mavericks,42,61,2,200
Phoenix Suns,48,61,2,-275
Dallas Mavericks,42,61,2,205
Phoenix Suns,48,61,2,-275
Dallas Mavericks,42,61,2,205
Phoenix Suns,48,61,2,-275
Dallas Mavericks,43,61,2,205
Phoenix Suns,48,61,2,-280
Dallas Mavericks,43,46,2,205
Phoenix Suns,51,46,2,-280
Dallas Mavericks,43,45,2,315
Phoenix Suns,53,45,2,-475
Dallas Mavericks,43,45,2,245
Phoenix Suns,53,45,2,-350
Dallas Mavericks,43,45,2,315
Phoenix Suns,53,45,2,-475
Dallas Mavericks,43,45,2,315
Phoenix Suns,53,45,2,-475
Dallas Mavericks,43,45,2,315
Phoenix Suns,53,45,2,-475
Dallas Mavericks,43,45,2,315
Phoenix Suns,53,45,2,-475
Dallas Mavericks,43,29,2,315
Phoenix Suns,53,29,2,-475
Dallas Mavericks,45,23,2,315
Phoenix Suns,53,23,2,-475
Dallas Mavericks,45,21,2,265
Phoenix Suns,53,21,2,-380
Dallas Mavericks,45,5,2,250
Phoenix Suns,53,5,2,-360
Dallas Mavericks,45,0,2,265
Phoenix Suns,53,0,2,-380
Dallas Mavericks,45,600,3,260
Phoenix Suns,53,600,3,-360
Dallas Mavericks,45,600,3,250
Phoenix Suns,53,600,3,-360
Dallas Mavericks,45,600,3,260
Phoenix Suns,53,600,3,-360
Dallas Mavericks,45,600,3,260
Phoenix Suns,53,600,3,-360
Dallas Mavericks,45,670,3,275
Phoenix Suns,53,670,3,-380
Dallas Mavericks,45,653,3,265
Phoenix Suns,53,653,3,-380
Dallas Mavericks,45,635,3,285
Phoenix Suns,55,635,3,-425
Dallas Mavericks,48,619,3,285
Phoenix Suns,55,619,3,-425
Dallas Mavericks,51,602,3,285
Phoenix Suns,55,602,3,-425
Dallas Mavericks,51,585,3,285
Phoenix Suns,55,585,3,-425
Dallas Mavericks,51,569,3,185
Phoenix Suns,57,569,3,-250
Dallas Mavericks,53,551,3,285
Phoenix Suns,57,551,3,-425
Dallas Mavericks,53,547,3,220
Phoenix Suns,57,547,3,-300
Dallas Mavericks,53,544,3,220
Phoenix Suns,57,544,3,-300
Dallas Mavericks,53,544,3,215
Phoenix Suns,57,544,3,-300
Dallas Mavericks,53,528,3,215
Phoenix Suns,60,528,3,-300
Dallas Mavericks,55,514,3,220
Phoenix Suns,60,514,3,-300
Dallas Mavericks,55,496,3,235
Phoenix Suns,60,496,3,-350
Dallas Mavericks,55,479,3,245
Phoenix Suns,60,479,3,-350
Dallas Mavericks,55,476,3,235
Phoenix Suns,60,476,3,-350
Dallas Mavericks,55,460,3,235
Phoenix Suns,60,460,3,-330
Dallas Mavericks,55,454,3,205
Phoenix Suns,60,454,3,-280
Dallas Mavericks,55,454,3,250
Phoenix Suns,61,454,3,-360
Dallas Mavericks,55,454,3,250
Phoenix Suns,61,454,3,-360
Dallas Mavericks,55,450,3,250
Phoenix Suns,61,450,3,-360
Dallas Mavericks,58,431,3,210
Phoenix Suns,61,431,3,-290
Dallas Mavericks,58,420,3,210
Phoenix Suns,61,420,3,-290
Dallas Mavericks,58,406,3,235
Phoenix Suns,61,406,3,-330
Dallas Mavericks,58,406,3,210
Phoenix Suns,61,406,3,-290
Dallas Mavericks,58,406,3,210
Phoenix Suns,61,406,3,-290
Dallas Mavericks,58,406,3,170
Phoenix Suns,61,406,3,-230
Dallas Mavericks,58,406,3,210
Phoenix Suns,61,406,3,-290
Dallas Mavericks,58,406,3,210
Phoenix Suns,61,406,3,-290
Dallas Mavericks,58,406,3,210
Phoenix Suns,61,406,3,-290
Dallas Mavericks,58,406,3,210
Phoenix Suns,61,406,3,-290
Dallas Mavericks,58,406,3,235
Phoenix Suns,61,406,3,-330
Dallas Mavericks,58,406,3,200
Phoenix Suns,61,406,3,-275
Dallas Mavericks,58,406,3,200
Phoenix Suns,61,406,3,-275
Dallas Mavericks,58,406,3,200
Phoenix Suns,61,406,3,-275
Dallas Mavericks,58,406,3,200
Phoenix Suns,61,406,3,-275
Dallas Mavericks,58,402,3,200
Phoenix Suns,61,402,3,-275
Dallas Mavericks,58,402,3,200
Phoenix Suns,61,402,3,-275
Dallas Mavericks,58,402,3,220
Phoenix Suns,61,402,3,-300
Dallas Mavericks,58,389,3,205
Phoenix Suns,61,389,3,-280
Dallas Mavericks,60,372,3,220
Phoenix Suns,61,372,3,-300
Dallas Mavericks,60,356,3,175
Phoenix Suns,61,356,3,-245
Dallas Mavericks,60,348,3,180
Phoenix Suns,61,348,3,-245
Dallas Mavericks,60,348,3,140
Phoenix Suns,61,348,3,-185
Dallas Mavericks,61,348,3,140
Phoenix Suns,61,348,3,-185
Dallas Mavericks,61,348,3,145
Phoenix Suns,61,348,3,-190
Dallas Mavericks,62,339,3,140
Phoenix Suns,61,339,3,-185
Dallas Mavericks,62,324,3,140
Phoenix Suns,63,324,3,-185
Dallas Mavericks,62,310,3,135
Phoenix Suns,63,310,3,-180
Dallas Mavericks,62,295,3,135
Phoenix Suns,63,295,3,-180
Dallas Mavericks,62,294,3,135
Phoenix Suns,63,294,3,-180
Dallas Mavericks,62,274,3,165
Phoenix Suns,63,274,3,-220
Dallas Mavericks,62,260,3,135
Phoenix Suns,65,260,3,-180
Dallas Mavericks,62,243,3,165
Phoenix Suns,65,243,3,-220
Dallas Mavericks,62,243,3,165
Phoenix Suns,65,243,3,-220
Dallas Mavericks,63,243,3,160
Phoenix Suns,65,243,3,-215
Dallas Mavericks,64,237,3,165
Phoenix Suns,65,237,3,-220
Dallas Mavericks,64,224,3,160
Phoenix Suns,65,224,3,-215
Dallas Mavericks,64,224,3,160
Phoenix Suns,66,224,3,-215
Dallas Mavericks,64,224,3,160
Phoenix Suns,66,224,3,-215
Dallas Mavericks,64,220,3,160
Phoenix Suns,67,220,3,-215
Dallas Mavericks,64,208,3,165
Phoenix Suns,67,208,3,-220
Dallas Mavericks,64,212,3,160
Phoenix Suns,67,212,3,-215
Dallas Mavericks,64,206,3,165
Phoenix Suns,67,206,3,-220
Dallas Mavericks,64,206,3,160
Phoenix Suns,67,206,3,-215
Dallas Mavericks,64,206,3,160
Phoenix Suns,67,206,3,-215
Dallas Mavericks,65,204,3,145
Phoenix Suns,67,204,3,-190
Dallas Mavericks,65,185,3,160
Phoenix Suns,67,185,3,-215
Dallas Mavericks,65,169,3,160
Phoenix Suns,69,169,3,-215
Dallas Mavericks,67,155,3,160
Phoenix Suns,69,155,3,-215
Dallas Mavericks,67,155,3,160
Phoenix Suns,69,155,3,-215
Dallas Mavericks,67,155,3,160
Phoenix Suns,69,155,3,-215
Dallas Mavericks,67,155,3,160
Phoenix Suns,69,155,3,-215
Dallas Mavericks,67,155,3,160
Phoenix Suns,69,155,3,-215
Dallas Mavericks,67,155,3,160
Phoenix Suns,69,155,3,-215
Dallas Mavericks,67,155,3,160
Phoenix Suns,69,155,3,-215
Dallas Mavericks,67,155,3,160
Phoenix Suns,69,155,3,-215
Dallas Mavericks,67,155,3,160
Phoenix Suns,69,155,3,-215
Dallas Mavericks,67,155,3,160
Phoenix Suns,69,155,3,-215
Dallas Mavericks,67,155,3,160
Phoenix Suns,69,155,3,-215
Dallas Mavericks,67,155,3,160
Phoenix Suns,69,155,3,-215
Dallas Mavericks,67,152,3,160
Phoenix Suns,69,152,3,-215
Dallas Mavericks,67,138,3,160
Phoenix Suns,71,138,3,-215
Dallas Mavericks,67,122,3,160
Phoenix Suns,71,122,3,-215
Dallas Mavericks,67,122,3,210
Phoenix Suns,71,122,3,-290
Dallas Mavericks,67,113,3,210
Phoenix Suns,71,113,3,-290
Dallas Mavericks,67,98,3,170
Phoenix Suns,71,98,3,-230
Dallas Mavericks,67,81,3,210
Phoenix Suns,71,81,3,-290
Dallas Mavericks,67,67,3,170
Phoenix Suns,71,67,3,-230
Dallas Mavericks,67,66,3,215
Phoenix Suns,71,66,3,-300
Dallas Mavericks,67,66,3,170
Phoenix Suns,71,66,3,-230
Dallas Mavericks,67,66,3,170
Phoenix Suns,71,66,3,-230
Dallas Mavericks,67,66,3,170
Phoenix Suns,71,66,3,-230
Dallas Mavericks,67,66,3,170
Phoenix Suns,71,66,3,-230
Dallas Mavericks,67,66,3,170
Phoenix Suns,71,66,3,-230
