0,1,2,3,4
Orlando Magic,38,446,2,140
Miami Heat,38,428,2,-185
Orlando Magic,40,428,2,140
Miami Heat,41,401,2,-185
Orlando Magic,42,401,2,140
Miami Heat,41,402,2,-185
Orlando Magic,42,402,2,140
Miami Heat,41,402,2,-190
Orlando Magic,42,402,2,145
Miami Heat,41,402,2,-190
Orlando Magic,42,402,2,145
Miami Heat,41,402,2,-190
Orlando Magic,42,402,2,145
Miami Heat,41,402,2,-190
Orlando Magic,42,402,2,145
Miami Heat,41,402,2,-190
Orlando Magic,42,402,2,145
Miami Heat,41,398,2,-190
Orlando Magic,42,398,2,145
Miami Heat,41,375,2,-190
Orlando Magic,42,375,2,145
Miami Heat,41,353,2,-190
Orlando Magic,42,353,2,145
Miami Heat,41,356,2,-165
Orlando Magic,43,356,2,125
Miami Heat,41,336,2,-155
Orlando Magic,45,336,2,115
Miami Heat,41,334,2,-145
Orlando Magic,45,334,2,110
Miami Heat,43,317,2,-145
Orlando Magic,45,317,2,110
Miami Heat,43,314,2,-175
Orlando Magic,45,314,2,130
Miami Heat,43,314,2,-175
Orlando Magic,45,314,2,130
Miami Heat,43,314,2,-175
Orlando Magic,45,314,2,130
Miami Heat,43,314,2,-175
Orlando Magic,45,314,2,130
Miami Heat,43,314,2,-175
Orlando Magic,45,314,2,130
Miami Heat,43,314,2,-175
Orlando Magic,45,314,2,130
Miami Heat,43,314,2,-175
Orlando Magic,45,314,2,130
Miami Heat,43,294,2,-175
Orlando Magic,45,294,2,130
Miami Heat,45,281,2,-155
Orlando Magic,45,281,2,115
Miami Heat,45,260,2,-155
Orlando Magic,47,260,2,115
Miami Heat,45,240,2,-185
Orlando Magic,47,240,2,140
Miami Heat,45,216,2,-150
Orlando Magic,49,216,2,110
Miami Heat,47,192,2,-150
Orlando Magic,49,192,2,110
Miami Heat,47,185,2,-145
Orlando Magic,52,185,2,110
Miami Heat,49,161,2,-115
Orlando Magic,52,161,2,-115
Miami Heat,49,136,2,-105
Orlando Magic,54,136,2,-125
Miami Heat,49,128,2,-105
Orlando Magic,54,128,2,-125
Miami Heat,49,117,2,-105
Orlando Magic,55,117,2,-125
Miami Heat,49,109,2,-105
Orlando Magic,55,109,2,-125
Miami Heat,49,109,2,115
Orlando Magic,56,109,2,-155
Miami Heat,49,99,2,130
Orlando Magic,57,99,2,-175
Miami Heat,50,95,2,130
Orlando Magic,57,95,2,-175
Miami Heat,51,82,2,110
Orlando Magic,57,82,2,-150
Miami Heat,53,51,2,105
Orlando Magic,57,51,2,-135
Miami Heat,53,29,2,-110
Orlando Magic,57,29,2,-120
Miami Heat,53,19,2,-110
Orlando Magic,57,19,2,-120
Miami Heat,53,16,2,-110
Orlando Magic,57,16,2,-120
Miami Heat,53,0,2,-110
Orlando Magic,57,0,2,-120
Miami Heat,53,0,2,-120
Orlando Magic,57,0,2,-110
Miami Heat,53,600,4,-120
Orlando Magic,57,600,4,-110
Miami Heat,53,600,4,-120
Orlando Magic,57,600,4,-110
Miami Heat,53,600,4,-120
Orlando Magic,57,600,4,-110
Miami Heat,53,600,4,-120
Orlando Magic,57,600,4,-110
Miami Heat,53,600,4,-120
Orlando Magic,57,600,4,-110
Miami Heat,53,600,4,-120
Orlando Magic,57,600,4,-110
Miami Heat,53,600,4,-145
Orlando Magic,57,600,4,110
Miami Heat,53,600,4,-145
Orlando Magic,57,600,4,110
Miami Heat,53,600,4,-145
Orlando Magic,57,600,4,110
Miami Heat,53,600,4,-150
Orlando Magic,57,600,4,110
Miami Heat,53,600,4,-180
Orlando Magic,57,600,4,135
Miami Heat,53,600,4,-150
Orlando Magic,57,600,4,110
Miami Heat,53,600,4,-145
Orlando Magic,57,600,4,110
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,600,4,-135
Orlando Magic,57,600,4,105
Miami Heat,53,699,3,-120
Orlando Magic,59,699,3,-110
Miami Heat,53,678,3,-120
Orlando Magic,59,678,3,-110
Miami Heat,53,667,3,-120
Orlando Magic,58,667,3,-110
Miami Heat,53,648,3,-105
Orlando Magic,58,648,3,-125
Miami Heat,53,647,3,-130
Orlando Magic,58,647,3,100
Miami Heat,55,628,3,-145
Orlando Magic,58,628,3,110
Miami Heat,55,602,3,-150
Orlando Magic,60,602,3,110
Miami Heat,55,576,3,-160
Orlando Magic,60,576,3,120
Miami Heat,55,561,3,-160
Orlando Magic,60,561,3,120
Miami Heat,58,561,3,-160
Orlando Magic,60,561,3,120
Miami Heat,58,574,3,-160
Orlando Magic,60,574,3,120
Miami Heat,60,547,3,-160
Orlando Magic,60,547,3,120
Miami Heat,60,544,3,-160
Orlando Magic,60,544,3,120
Miami Heat,60,544,3,-160
Orlando Magic,60,544,3,120
Miami Heat,62,532,3,-210
Orlando Magic,60,532,3,155
Miami Heat,62,532,3,-300
Orlando Magic,63,532,3,220
Miami Heat,62,467,3,-220
Orlando Magic,65,467,3,165
Miami Heat,62,448,3,-475
Orlando Magic,65,448,3,315
Miami Heat,62,431,3,-165
Orlando Magic,65,431,3,125
Miami Heat,64,401,3,-190
Orlando Magic,65,401,3,145
Miami Heat,64,393,3,-190
Orlando Magic,65,393,3,145
Miami Heat,64,393,3,-190
Orlando Magic,65,393,3,145
Miami Heat,64,393,3,-190
Orlando Magic,65,393,3,145
Miami Heat,64,393,3,-190
Orlando Magic,65,393,3,145
Miami Heat,64,393,3,-190
Orlando Magic,65,393,3,145
Miami Heat,64,393,3,-190
Orlando Magic,65,393,3,145
Miami Heat,64,393,3,-190
Orlando Magic,65,393,3,145
Miami Heat,64,392,3,-190
Orlando Magic,66,392,3,145
Miami Heat,64,379,3,-215
Orlando Magic,66,379,3,160
Miami Heat,64,340,3,-175
Orlando Magic,68,340,3,130
Miami Heat,64,313,3,-215
Orlando Magic,71,313,3,160
Miami Heat,66,290,3,135
Orlando Magic,71,290,3,-180
Miami Heat,66,293,3,120
Orlando Magic,71,293,3,-160
Miami Heat,67,280,3,-135
Orlando Magic,71,280,3,105
Miami Heat,69,263,3,-135
Orlando Magic,73,263,3,105
Miami Heat,69,254,3,-165
Orlando Magic,74,254,3,125
Miami Heat,71,230,3,-175
Orlando Magic,74,230,3,130
Miami Heat,74,211,3,-160
Orlando Magic,74,211,3,120
Miami Heat,74,211,3,-200
Orlando Magic,74,211,3,150
Miami Heat,74,211,3,-200
Orlando Magic,74,211,3,150
Miami Heat,74,211,3,-200
Orlando Magic,74,211,3,150
Miami Heat,74,211,3,-200
Orlando Magic,74,211,3,150
Miami Heat,74,211,3,-200
Orlando Magic,74,211,3,150
Miami Heat,74,204,3,-200
Orlando Magic,74,204,3,150
Miami Heat,74,172,3,-200
Orlando Magic,76,172,3,150
Miami Heat,76,148,3,-180
Orlando Magic,76,148,3,135
Miami Heat,76,141,3,-165
Orlando Magic,76,141,3,125
Miami Heat,76,141,3,-180
Orlando Magic,77,141,3,135
Miami Heat,76,132,3,-180
Orlando Magic,78,132,3,135
Miami Heat,78,132,3,-190
Orlando Magic,78,132,3,145
Miami Heat,78,107,3,-180
Orlando Magic,78,107,3,135
Miami Heat,80,92,3,-215
Orlando Magic,78,92,3,160
Miami Heat,80,85,3,-230
Orlando Magic,79,85,3,170
Miami Heat,82,58,3,-300
Orlando Magic,79,58,3,215
Miami Heat,82,17,3,-380
Orlando Magic,79,17,3,275
Miami Heat,83,8,3,-380
Orlando Magic,79,8,3,275
Miami Heat,83,720,4,-425
Orlando Magic,79,720,4,285
Miami Heat,83,720,4,-425
Orlando Magic,79,720,4,285
Miami Heat,83,720,4,-425
Orlando Magic,79,720,4,285
Miami Heat,83,661,4,-190
Orlando Magic,82,661,4,145
Miami Heat,85,648,4,-190
Orlando Magic,84,648,4,145
Miami Heat,85,596,4,-180
Orlando Magic,84,596,4,135
Miami Heat,85,556,4,-165
Orlando Magic,86,556,4,125
Miami Heat,87,496,4,-175
Orlando Magic,91,496,4,130
Miami Heat,87,513,4,145
Orlando Magic,91,513,4,-190
Miami Heat,87,513,4,130
Orlando Magic,91,513,4,-175
Miami Heat,87,513,4,120
Orlando Magic,91,513,4,-160
Miami Heat,87,513,4,115
Orlando Magic,91,513,4,-155
Miami Heat,87,512,4,115
Orlando Magic,91,512,4,-155
Miami Heat,89,491,4,115
Orlando Magic,91,491,4,-155
Miami Heat,89,491,4,115
Orlando Magic,91,491,4,-155
Miami Heat,89,491,4,-175
Orlando Magic,91,491,4,130
Miami Heat,89,491,4,-175
Orlando Magic,91,491,4,130
Miami Heat,89,491,4,-175
Orlando Magic,91,491,4,130
Miami Heat,89,491,4,-175
Orlando Magic,91,491,4,130
Miami Heat,89,491,4,-175
Orlando Magic,91,491,4,130
Miami Heat,89,491,4,-175
Orlando Magic,91,491,4,130
Miami Heat,89,491,4,-175
Orlando Magic,91,491,4,130
Miami Heat,89,491,4,-175
Orlando Magic,91,491,4,130
Miami Heat,89,477,4,-175
Orlando Magic,91,477,4,130
Miami Heat,89,445,4,-145
Orlando Magic,91,445,4,110
Miami Heat,89,435,4,-175
Orlando Magic,91,435,4,130
Miami Heat,89,417,4,-145
Orlando Magic,91,417,4,110
Miami Heat,89,404,4,-145
Orlando Magic,91,404,4,110
Miami Heat,89,368,4,-150
Orlando Magic,91,368,4,110
Miami Heat,91,343,4,-145
Orlando Magic,91,343,4,110
Miami Heat,91,283,4,-180
Orlando Magic,91,283,4,135
Miami Heat,93,269,4,-230
Orlando Magic,91,269,4,170
Miami Heat,93,240,4,-150
Orlando Magic,94,240,4,110
Miami Heat,98,172,4,130
Orlando Magic,99,172,4,-175
Miami Heat,98,140,4,145
Orlando Magic,101,140,4,-190
Miami Heat,98,84,4,320
Orlando Magic,103,84,4,-475
Miami Heat,99,71,4,400
Orlando Magic,103,71,4,-700
Miami Heat,101,49,4,475
Orlando Magic,107,49,4,-900
Miami Heat,101,29,4,475
Orlando Magic,109,29,4,-900
Miami Heat,101,29,4,475
Orlando Magic,110,29,4,-900
Miami Heat,103,19,4,475
Orlando Magic,110,19,4,-900
Miami Heat,105,8,4,475
Orlando Magic,113,8,4,-900
Miami Heat,107,0,4,475
Orlando Magic,113,0,4,-900
