0,1,2,3,4
Sacramento Kings,35,528,2,300
Denver Nuggets,38,528,2,-450
Sacramento Kings,35,509,2,300
Denver Nuggets,40,509,2,-450
Sacramento Kings,35,502,2,300
Denver Nuggets,40,502,2,-450
Sacramento Kings,37,495,2,300
Denver Nuggets,40,495,2,-450
Sacramento Kings,37,472,2,285
Denver Nuggets,40,472,2,-425
Sacramento Kings,37,472,2,265
Denver Nuggets,40,472,2,-380
Sacramento Kings,37,443,2,285
Denver Nuggets,40,443,2,-425
Sacramento Kings,37,444,2,285
Denver Nuggets,42,444,2,-425
Sacramento Kings,37,444,2,300
Denver Nuggets,42,444,2,-450
Sacramento Kings,37,437,2,300
Denver Nuggets,43,437,2,-450
Sacramento Kings,39,405,2,315
Denver Nuggets,43,405,2,-475
Sacramento Kings,39,384,2,300
Denver Nuggets,43,384,2,-475
Sacramento Kings,41,355,2,275
Denver Nuggets,43,355,2,-400
Sacramento Kings,41,340,2,275
Denver Nuggets,45,340,2,-400
Sacramento Kings,41,340,2,265
Denver Nuggets,45,340,2,-380
Sacramento Kings,41,340,2,275
Denver Nuggets,45,340,2,-380
Sacramento Kings,41,340,2,275
Denver Nuggets,45,340,2,-380
Sacramento Kings,41,340,2,275
Denver Nuggets,45,340,2,-380
Sacramento Kings,41,340,2,275
Denver Nuggets,45,340,2,-380
Sacramento Kings,41,340,2,275
Denver Nuggets,45,340,2,-380
Sacramento Kings,41,340,2,275
Denver Nuggets,45,340,2,-380
Sacramento Kings,41,322,2,275
Denver Nuggets,45,322,2,-380
Sacramento Kings,41,287,2,275
Denver Nuggets,45,287,2,-380
Sacramento Kings,43,262,2,275
Denver Nuggets,45,262,2,-400
Sacramento Kings,43,241,2,265
Denver Nuggets,47,241,2,-400
Sacramento Kings,43,240,2,275
Denver Nuggets,47,240,2,-400
Sacramento Kings,44,240,2,235
Denver Nuggets,47,240,2,-330
Sacramento Kings,45,216,2,245
Denver Nuggets,47,216,2,-330
Sacramento Kings,45,190,2,245
Denver Nuggets,49,190,2,-330
Sacramento Kings,47,161,2,260
Denver Nuggets,51,161,2,-360
Sacramento Kings,47,132,2,295
Denver Nuggets,51,132,2,-450
Sacramento Kings,47,131,2,315
Denver Nuggets,51,131,2,-450
Sacramento Kings,47,131,2,265
Denver Nuggets,51,131,2,-380
Sacramento Kings,47,131,2,315
Denver Nuggets,51,131,2,-450
Sacramento Kings,47,131,2,315
Denver Nuggets,51,131,2,-450
Sacramento Kings,47,131,2,315
Denver Nuggets,51,131,2,-450
Sacramento Kings,47,131,2,315
Denver Nuggets,51,131,2,-450
Sacramento Kings,47,131,2,315
Denver Nuggets,51,131,2,-450
Sacramento Kings,47,131,2,315
Denver Nuggets,52,131,2,-450
Sacramento Kings,47,126,2,315
Denver Nuggets,53,126,2,-450
Sacramento Kings,47,99,2,315
Denver Nuggets,56,99,2,-450
Sacramento Kings,49,75,2,400
Denver Nuggets,56,75,2,-700
Sacramento Kings,49,49,2,385
Denver Nuggets,58,49,2,-650
Sacramento Kings,49,28,2,350
Denver Nuggets,58,28,2,-550
Sacramento Kings,51,8,2,400
Denver Nuggets,58,8,2,-700
Sacramento Kings,51,11,2,400
Denver Nuggets,59,11,2,-700
Sacramento Kings,51,11,2,450
Denver Nuggets,60,11,2,-800
Sacramento Kings,53,0,2,425
Denver Nuggets,60,0,2,-800
Sacramento Kings,53,0,2,450
Denver Nuggets,60,0,2,-800
Sacramento Kings,53,600,3,450
Denver Nuggets,60,600,3,-800
Sacramento Kings,53,600,3,450
Denver Nuggets,60,600,3,-800
Sacramento Kings,53,600,3,400
Denver Nuggets,60,600,3,-700
Sacramento Kings,53,600,3,385
Denver Nuggets,60,600,3,-650
Sacramento Kings,59,683,3,350
Denver Nuggets,60,683,3,-550
Sacramento Kings,59,660,3,350
Denver Nuggets,63,660,3,-550
Sacramento Kings,59,652,3,350
Denver Nuggets,63,652,3,-550
Sacramento Kings,59,637,3,350
Denver Nuggets,63,637,3,-550
Sacramento Kings,59,615,3,320
Denver Nuggets,63,615,3,-475
Sacramento Kings,59,607,3,320
Denver Nuggets,63,607,3,-475
Sacramento Kings,61,593,3,320
Denver Nuggets,63,593,3,-475
Sacramento Kings,61,589,3,320
Denver Nuggets,63,589,3,-475
Sacramento Kings,61,573,3,320
Denver Nuggets,65,573,3,-475
Sacramento Kings,61,567,3,320
Denver Nuggets,65,567,3,-475
Sacramento Kings,63,545,3,320
Denver Nuggets,68,545,3,-475
Sacramento Kings,63,534,3,400
Denver Nuggets,68,534,3,-700
Sacramento Kings,65,524,3,425
Denver Nuggets,68,524,3,-750
Sacramento Kings,65,506,3,385
Denver Nuggets,68,506,3,-650
Sacramento Kings,65,484,3,385
Denver Nuggets,68,484,3,-650
Sacramento Kings,65,475,3,425
Denver Nuggets,68,475,3,-750
Sacramento Kings,65,475,3,385
Denver Nuggets,68,475,3,-650
Sacramento Kings,66,475,3,300
Denver Nuggets,68,475,3,-450
Sacramento Kings,67,465,3,315
Denver Nuggets,68,465,3,-450
Sacramento Kings,67,445,3,300
Denver Nuggets,70,445,3,-450
Sacramento Kings,67,450,3,315
Denver Nuggets,70,450,3,-450
Sacramento Kings,69,450,3,295
Denver Nuggets,70,450,3,-450
Sacramento Kings,70,446,3,250
Denver Nuggets,70,446,3,-360
Sacramento Kings,70,426,3,250
Denver Nuggets,70,426,3,-360
Sacramento Kings,72,414,3,250
Denver Nuggets,70,414,3,-360
Sacramento Kings,72,415,3,205
Denver Nuggets,70,415,3,-280
Sacramento Kings,72,415,3,205
Denver Nuggets,70,415,3,-280
Sacramento Kings,72,415,3,205
Denver Nuggets,70,415,3,-280
Sacramento Kings,72,415,3,205
Denver Nuggets,70,415,3,-280
Sacramento Kings,72,415,3,205
Denver Nuggets,70,415,3,-280
Sacramento Kings,72,415,3,205
Denver Nuggets,70,415,3,-280
Sacramento Kings,72,415,3,205
Denver Nuggets,70,415,3,-280
Sacramento Kings,72,415,3,205
Denver Nuggets,70,415,3,-280
Sacramento Kings,72,415,3,205
Denver Nuggets,70,415,3,-280
Sacramento Kings,72,401,3,205
Denver Nuggets,70,401,3,-280
Sacramento Kings,72,384,3,205
Denver Nuggets,72,384,3,-280
Sacramento Kings,72,378,3,200
Denver Nuggets,72,378,3,-280
Sacramento Kings,72,360,3,200
Denver Nuggets,72,360,3,-280
Sacramento Kings,74,360,3,235
Denver Nuggets,72,360,3,-330
Sacramento Kings,75,359,3,235
Denver Nuggets,72,359,3,-330
Sacramento Kings,75,344,3,160
Denver Nuggets,72,344,3,-215
Sacramento Kings,75,346,3,165
Denver Nuggets,72,346,3,-220
Sacramento Kings,75,333,3,160
Denver Nuggets,74,333,3,-215
Sacramento Kings,75,323,3,170
Denver Nuggets,74,323,3,-240
Sacramento Kings,75,324,3,245
Denver Nuggets,74,324,3,-350
Sacramento Kings,75,307,3,235
Denver Nuggets,74,307,3,-350
Sacramento Kings,78,295,3,245
Denver Nuggets,74,295,3,-350
Sacramento Kings,78,270,3,155
Denver Nuggets,76,270,3,-210
Sacramento Kings,78,270,3,235
Denver Nuggets,76,270,3,-350
Sacramento Kings,78,255,3,205
Denver Nuggets,76,255,3,-280
Sacramento Kings,78,242,3,200
Denver Nuggets,76,242,3,-280
Sacramento Kings,78,252,3,160
Denver Nuggets,76,252,3,-215
Sacramento Kings,78,252,3,200
Denver Nuggets,77,252,3,-280
Sacramento Kings,78,238,3,175
Denver Nuggets,77,238,3,-230
Sacramento Kings,80,222,3,170
Denver Nuggets,77,222,3,-230
Sacramento Kings,80,222,3,205
Denver Nuggets,77,222,3,-280
Sacramento Kings,80,217,3,160
Denver Nuggets,77,217,3,-215
Sacramento Kings,80,208,3,160
Denver Nuggets,77,208,3,-215
Sacramento Kings,80,197,3,155
Denver Nuggets,77,197,3,-210
Sacramento Kings,80,200,3,130
Denver Nuggets,77,200,3,-175
Sacramento Kings,80,200,3,160
Denver Nuggets,77,200,3,-215
Sacramento Kings,80,200,3,160
Denver Nuggets,77,200,3,-215
Sacramento Kings,80,200,3,160
Denver Nuggets,78,200,3,-215
Sacramento Kings,80,194,3,160
Denver Nuggets,79,194,3,-215
Sacramento Kings,82,188,3,165
Denver Nuggets,79,188,3,-220
Sacramento Kings,83,186,3,135
Denver Nuggets,79,186,3,-180
Sacramento Kings,83,173,3,135
Denver Nuggets,81,173,3,-180
Sacramento Kings,85,150,3,135
Denver Nuggets,81,150,3,-180
Sacramento Kings,85,130,3,135
Denver Nuggets,84,130,3,-180
Sacramento Kings,85,125,3,150
Denver Nuggets,84,125,3,-200
Sacramento Kings,85,125,3,190
Denver Nuggets,84,125,3,-260
Sacramento Kings,85,125,3,190
Denver Nuggets,84,125,3,-260
Sacramento Kings,85,125,3,190
Denver Nuggets,84,125,3,-260
Sacramento Kings,85,125,3,190
Denver Nuggets,84,125,3,-260
Sacramento Kings,85,125,3,190
Denver Nuggets,84,125,3,-260
Sacramento Kings,85,125,3,190
Denver Nuggets,84,125,3,-260
Sacramento Kings,85,125,3,190
Denver Nuggets,84,125,3,-260
Sacramento Kings,85,125,3,190
Denver Nuggets,84,125,3,-260
Sacramento Kings,85,125,3,190
Denver Nuggets,84,125,3,-260
Sacramento Kings,85,110,3,190
Denver Nuggets,84,110,3,-260
Sacramento Kings,85,91,3,145
Denver Nuggets,84,91,3,-190
Sacramento Kings,85,72,3,145
Denver Nuggets,84,72,3,-190
Sacramento Kings,85,60,3,145
Denver Nuggets,84,60,3,-190
Sacramento Kings,85,60,3,175
Denver Nuggets,84,60,3,-245
Sacramento Kings,86,60,3,135
Denver Nuggets,84,60,3,-180
Sacramento Kings,87,53,3,130
Denver Nuggets,84,53,3,-175
Sacramento Kings,87,37,3,130
Denver Nuggets,84,37,3,-175
Sacramento Kings,89,20,3,130
Denver Nuggets,84,20,3,-175
Sacramento Kings,89,2,3,110
Denver Nuggets,84,2,3,-145
Sacramento Kings,89,15,3,-180
Denver Nuggets,84,15,3,135
Sacramento Kings,89,720,4,-175
Denver Nuggets,84,720,4,130
Sacramento Kings,89,720,4,-175
Denver Nuggets,84,720,4,130
Sacramento Kings,89,720,4,-175
Denver Nuggets,84,720,4,130
Sacramento Kings,89,720,4,-175
Denver Nuggets,84,720,4,130
Sacramento Kings,89,720,4,-175
Denver Nuggets,84,720,4,130
Sacramento Kings,89,720,4,-175
Denver Nuggets,84,720,4,130
Sacramento Kings,89,720,4,-175
Denver Nuggets,84,720,4,130
Sacramento Kings,89,720,4,-175
Denver Nuggets,84,720,4,130
Sacramento Kings,89,720,4,-175
Denver Nuggets,84,720,4,130
Sacramento Kings,89,711,4,-135
Denver Nuggets,84,711,4,105
Sacramento Kings,89,711,4,-135
Denver Nuggets,85,711,4,105
Sacramento Kings,89,708,4,110
Denver Nuggets,85,708,4,-145
Sacramento Kings,89,697,4,110
Denver Nuggets,86,697,4,-145
Sacramento Kings,91,675,4,-175
Denver Nuggets,88,675,4,130
Sacramento Kings,91,662,4,-175
Denver Nuggets,88,662,4,130
Sacramento Kings,91,661,4,110
Denver Nuggets,88,661,4,-145
Sacramento Kings,91,653,4,-145
Denver Nuggets,88,653,4,110
Sacramento Kings,91,653,4,-145
Denver Nuggets,88,653,4,110
Sacramento Kings,93,633,4,-145
Denver Nuggets,88,633,4,110
Sacramento Kings,93,618,4,-180
Denver Nuggets,90,618,4,135
Sacramento Kings,96,600,4,-150
Denver Nuggets,90,600,4,110
Sacramento Kings,96,584,4,-250
Denver Nuggets,92,584,4,190
Sacramento Kings,96,585,4,-220
Denver Nuggets,92,585,4,165
Sacramento Kings,96,585,4,-220
Denver Nuggets,92,585,4,165
Sacramento Kings,97,577,4,-220
Denver Nuggets,92,577,4,165
Sacramento Kings,97,575,4,-180
Denver Nuggets,92,575,4,135
Sacramento Kings,97,554,4,-245
Denver Nuggets,92,554,4,180
Sacramento Kings,97,537,4,-245
Denver Nuggets,92,537,4,180
Sacramento Kings,100,522,4,-260
Denver Nuggets,92,522,4,195
Sacramento Kings,100,521,4,-220
Denver Nuggets,92,521,4,165
Sacramento Kings,100,521,4,-550
Denver Nuggets,92,521,4,350
Sacramento Kings,100,521,4,-300
Denver Nuggets,92,521,4,215
Sacramento Kings,100,521,4,-360
Denver Nuggets,92,521,4,250
Sacramento Kings,100,521,4,-360
Denver Nuggets,92,521,4,250
Sacramento Kings,100,521,4,-360
Denver Nuggets,92,521,4,250
Sacramento Kings,100,521,4,-360
Denver Nuggets,92,521,4,250
Sacramento Kings,100,521,4,-360
Denver Nuggets,92,521,4,250
Sacramento Kings,100,521,4,-360
Denver Nuggets,92,521,4,250
Sacramento Kings,100,518,4,-360
Denver Nuggets,92,518,4,250
Sacramento Kings,100,501,4,-360
Denver Nuggets,92,501,4,260
Sacramento Kings,100,505,4,-360
Denver Nuggets,92,505,4,260
Sacramento Kings,100,505,4,-330
Denver Nuggets,93,505,4,230
Sacramento Kings,100,492,4,-300
Denver Nuggets,93,492,4,220
Sacramento Kings,100,476,4,-400
Denver Nuggets,95,476,4,275
Sacramento Kings,100,460,4,-280
Denver Nuggets,95,460,4,205
Sacramento Kings,101,465,4,-220
Denver Nuggets,95,465,4,165
Sacramento Kings,102,465,4,-280
Denver Nuggets,95,465,4,205
Sacramento Kings,102,456,4,-300
Denver Nuggets,95,456,4,220
Sacramento Kings,102,437,4,-320
Denver Nuggets,95,437,4,235
Sacramento Kings,102,431,4,-350
Denver Nuggets,95,431,4,245
Sacramento Kings,102,413,4,-350
Denver Nuggets,97,413,4,245
Sacramento Kings,102,410,4,-290
Denver Nuggets,97,410,4,210
Sacramento Kings,102,410,4,-290
Denver Nuggets,97,410,4,210
Sacramento Kings,102,410,4,-290
Denver Nuggets,97,410,4,210
Sacramento Kings,102,410,4,-290
Denver Nuggets,97,410,4,210
Sacramento Kings,102,410,4,-290
Denver Nuggets,97,410,4,210
Sacramento Kings,102,410,4,-290
Denver Nuggets,97,410,4,210
Sacramento Kings,102,410,4,-290
Denver Nuggets,97,410,4,210
Sacramento Kings,102,410,4,-290
Denver Nuggets,97,410,4,210
Sacramento Kings,102,410,4,-290
Denver Nuggets,97,410,4,210
Sacramento Kings,102,410,4,-290
Denver Nuggets,97,410,4,210
Sacramento Kings,102,400,4,-290
Denver Nuggets,97,400,4,210
Sacramento Kings,102,384,4,-290
Denver Nuggets,97,384,4,210
Sacramento Kings,102,367,4,-230
Denver Nuggets,99,367,4,175
Sacramento Kings,105,331,4,-330
Denver Nuggets,101,331,4,235
Sacramento Kings,105,289,4,-180
Denver Nuggets,102,289,4,135
Sacramento Kings,106,264,4,-220
Denver Nuggets,104,264,4,165
Sacramento Kings,109,224,4,-475
Denver Nuggets,104,224,4,320
Sacramento Kings,109,224,4,-475
Denver Nuggets,104,224,4,320
Sacramento Kings,109,179,4,-475
Denver Nuggets,104,179,4,320
Sacramento Kings,109,171,4,-350
Denver Nuggets,108,171,4,245
Sacramento Kings,109,151,4,150
Denver Nuggets,109,151,4,-200
Sacramento Kings,111,104,4,130
Denver Nuggets,110,104,4,-175
Sacramento Kings,112,107,4,-180
Denver Nuggets,110,107,4,135
Sacramento Kings,112,96,4,-220
Denver Nuggets,110,96,4,165
Sacramento Kings,112,96,4,-220
Denver Nuggets,110,96,4,165
Sacramento Kings,112,96,4,-220
Denver Nuggets,110,96,4,165
Sacramento Kings,112,83,4,-220
Denver Nuggets,110,83,4,165
Sacramento Kings,112,49,4,-220
Denver Nuggets,110,49,4,165
Sacramento Kings,112,29,4,-300
Denver Nuggets,112,29,4,215
Sacramento Kings,112,29,4,-300
Denver Nuggets,112,29,4,215
Sacramento Kings,112,29,4,-300
Denver Nuggets,112,29,4,215
Sacramento Kings,112,29,4,-300
Denver Nuggets,112,29,4,215
Sacramento Kings,112,29,4,-300
Denver Nuggets,112,29,4,215
Sacramento Kings,112,29,4,-155
Denver Nuggets,112,29,4,115
Sacramento Kings,112,26,4,-130
Denver Nuggets,112,26,4,100
Sacramento Kings,112,11,4,-130
Denver Nuggets,112,11,4,100
Sacramento Kings,112,17,4,-130
Denver Nuggets,112,17,4,100
Sacramento Kings,112,17,4,-130
Denver Nuggets,112,17,4,100
Sacramento Kings,112,17,4,-130
Denver Nuggets,112,17,4,100
Sacramento Kings,112,17,4,-130
Denver Nuggets,112,17,4,100
Sacramento Kings,112,17,4,-130
Denver Nuggets,112,17,4,100
Sacramento Kings,112,8,4,-130
Denver Nuggets,112,8,4,100
Sacramento Kings,112,4,4,-130
Denver Nuggets,112,4,4,100
Sacramento Kings,112,3,4,-130
Denver Nuggets,112,3,4,100
Sacramento Kings,112,3,4,-130
Denver Nuggets,112,3,4,100
Sacramento Kings,112,3,4,-130
Denver Nuggets,112,3,4,100
Sacramento Kings,112,3,4,-130
Denver Nuggets,112,3,4,100
Sacramento Kings,112,3,4,-130
Denver Nuggets,112,3,4,100
Sacramento Kings,112,5,4,-130
Denver Nuggets,112,5,4,100
Sacramento Kings,112,5,4,-130
Denver Nuggets,112,5,4,100
Sacramento Kings,112,5,4,-130
Denver Nuggets,112,5,4,100
Sacramento Kings,112,300,5,-130
Denver Nuggets,112,300,5,100
Sacramento Kings,112,300,5,140
Denver Nuggets,112,300,5,-185
Sacramento Kings,112,300,5,140
Denver Nuggets,112,300,5,-185
Sacramento Kings,112,300,5,140
Denver Nuggets,112,300,5,-185
Sacramento Kings,112,300,5,140
Denver Nuggets,112,300,5,-185
Sacramento Kings,112,300,5,140
Denver Nuggets,112,300,5,-185
Sacramento Kings,112,300,5,140
Denver Nuggets,112,300,5,-185
Sacramento Kings,112,300,5,140
Denver Nuggets,112,300,5,-185
Sacramento Kings,112,297,5,140
Denver Nuggets,112,297,5,-185
Sacramento Kings,112,279,5,140
Denver Nuggets,112,279,5,-185
Sacramento Kings,112,261,5,140
Denver Nuggets,112,261,5,-185
Sacramento Kings,112,244,5,135
Denver Nuggets,112,244,5,-180
Sacramento Kings,112,226,5,130
Denver Nuggets,112,226,5,-175
Sacramento Kings,112,215,5,155
Denver Nuggets,112,215,5,-210
Sacramento Kings,112,199,5,130
Denver Nuggets,112,199,5,-175
Sacramento Kings,112,197,5,110
Denver Nuggets,112,197,5,-145
Sacramento Kings,112,196,5,110
Denver Nuggets,112,196,5,-145
Sacramento Kings,112,175,5,-150
Denver Nuggets,112,175,5,110
Sacramento Kings,112,159,5,130
Denver Nuggets,112,159,5,-175
Sacramento Kings,112,149,5,150
Denver Nuggets,112,149,5,-200
Sacramento Kings,112,149,5,210
Denver Nuggets,112,149,5,-290
Sacramento Kings,112,149,5,210
Denver Nuggets,112,149,5,-290
Sacramento Kings,112,149,5,210
Denver Nuggets,112,149,5,-290
Sacramento Kings,112,149,5,210
Denver Nuggets,112,149,5,-290
Sacramento Kings,112,146,5,210
Denver Nuggets,112,146,5,-290
Sacramento Kings,112,135,5,210
Denver Nuggets,112,135,5,-290
Sacramento Kings,112,127,5,315
Denver Nuggets,112,127,5,-475
Sacramento Kings,112,117,5,210
Denver Nuggets,112,117,5,-290
Sacramento Kings,112,117,5,315
Denver Nuggets,112,117,5,-475
Sacramento Kings,112,117,5,315
Denver Nuggets,112,117,5,-475
Sacramento Kings,112,117,5,315
Denver Nuggets,112,117,5,-475
Sacramento Kings,112,117,5,315
Denver Nuggets,112,117,5,-475
Sacramento Kings,112,118,5,210
Denver Nuggets,112,118,5,-290
Sacramento Kings,112,109,5,315
Denver Nuggets,112,109,5,-475
Sacramento Kings,112,93,5,210
Denver Nuggets,112,93,5,-290
Sacramento Kings,112,84,5,210
Denver Nuggets,112,84,5,-290
Sacramento Kings,112,69,5,320
Denver Nuggets,114,69,5,-475
Sacramento Kings,112,61,5,320
Denver Nuggets,112,61,5,-475
Sacramento Kings,112,45,5,550
Denver Nuggets,112,45,5,-950
Sacramento Kings,112,13,5,550
Denver Nuggets,112,13,5,-1000
Sacramento Kings,112,7,5,550
Denver Nuggets,112,7,5,-1000
Sacramento Kings,114,0,5,550
Denver Nuggets,112,0,5,-1000
Sacramento Kings,114,0,5,550
Denver Nuggets,112,0,5,-1000
Sacramento Kings,114,0,5,550
Denver Nuggets,112,0,5,-1000
Sacramento Kings,112,0,5,550
Denver Nuggets,112,0,5,-1000
Sacramento Kings,112,0,5,550
Denver Nuggets,112,0,5,-1000
Sacramento Kings,112,0,5,550
Denver Nuggets,112,0,5,-1000
