0,1,2,3,4
Detroit Pistons,85,24,3,-290
Minnesota Timberwolves,78,24,3,210
Detroit Pistons,85,0,3,-245
Minnesota Timberwolves,80,0,3,185
Detroit Pistons,85,720,4,-185
Minnesota Timberwolves,80,720,4,140
Detroit Pistons,85,720,4,-185
Minnesota Timberwolves,80,720,4,140
Detroit Pistons,85,720,4,-185
Minnesota Timberwolves,80,720,4,140
Detroit Pistons,85,720,4,-185
Minnesota Timberwolves,80,720,4,140
Detroit Pistons,85,720,4,-180
Minnesota Timberwolves,80,720,4,135
Detroit Pistons,85,720,4,-180
Minnesota Timberwolves,80,720,4,135
Detroit Pistons,85,702,4,-180
Minnesota Timberwolves,83,702,4,135
Detroit Pistons,85,682,4,110
Minnesota Timberwolves,83,682,4,-145
Detroit Pistons,85,666,4,110
Minnesota Timberwolves,83,666,4,-145
Detroit Pistons,85,644,4,-145
Minnesota Timberwolves,83,644,4,110
Detroit Pistons,87,617,4,-145
Minnesota Timberwolves,83,617,4,110
Detroit Pistons,87,590,4,110
Minnesota Timberwolves,83,590,4,-145
Detroit Pistons,89,559,4,-230
Minnesota Timberwolves,83,559,4,170
Detroit Pistons,91,548,4,-475
Minnesota Timberwolves,83,548,4,320
Detroit Pistons,91,548,4,-700
Minnesota Timberwolves,83,548,4,400
Detroit Pistons,91,548,4,-475
Minnesota Timberwolves,83,548,4,320
Detroit Pistons,91,548,4,-450
Minnesota Timberwolves,83,548,4,300
Detroit Pistons,91,548,4,-360
Minnesota Timberwolves,83,548,4,250
Detroit Pistons,91,548,4,-360
Minnesota Timberwolves,83,548,4,250
Detroit Pistons,91,543,4,-400
Minnesota Timberwolves,83,543,4,275
Detroit Pistons,91,541,4,-370
Minnesota Timberwolves,83,541,4,260
Detroit Pistons,91,512,4,-400
Minnesota Timberwolves,85,512,4,275
Detroit Pistons,91,489,4,-300
Minnesota Timberwolves,85,489,4,220
Detroit Pistons,91,483,4,-275
Minnesota Timberwolves,85,483,4,200
Detroit Pistons,91,459,4,-275
Minnesota Timberwolves,87,459,4,200
Detroit Pistons,91,435,4,-260
Minnesota Timberwolves,87,435,4,200
Detroit Pistons,93,415,4,-185
Minnesota Timberwolves,87,415,4,140
Detroit Pistons,93,397,4,-180
Minnesota Timberwolves,89,397,4,135
Detroit Pistons,93,393,4,-200
Minnesota Timberwolves,89,393,4,150
Detroit Pistons,93,368,4,-210
Minnesota Timberwolves,89,368,4,155
Detroit Pistons,95,340,4,-175
Minnesota Timberwolves,89,340,4,130
Detroit Pistons,95,357,4,-175
Minnesota Timberwolves,90,357,4,130
Detroit Pistons,95,347,4,-175
Minnesota Timberwolves,91,347,4,130
Detroit Pistons,95,327,4,110
Minnesota Timberwolves,93,327,4,-150
Detroit Pistons,95,315,4,110
Minnesota Timberwolves,95,315,4,-150
Detroit Pistons,95,315,4,160
Minnesota Timberwolves,95,315,4,-215
Detroit Pistons,95,315,4,160
Minnesota Timberwolves,95,315,4,-215
Detroit Pistons,95,315,4,135
Minnesota Timberwolves,95,315,4,-180
Detroit Pistons,95,315,4,130
Minnesota Timberwolves,95,315,4,-175
Detroit Pistons,95,315,4,130
Minnesota Timberwolves,95,315,4,-175
Detroit Pistons,95,315,4,130
Minnesota Timberwolves,95,315,4,-175
Detroit Pistons,95,315,4,130
Minnesota Timberwolves,95,315,4,-175
Detroit Pistons,95,300,4,130
Minnesota Timberwolves,95,300,4,-175
Detroit Pistons,95,278,4,135
Minnesota Timberwolves,95,278,4,-180
Detroit Pistons,95,230,4,130
Minnesota Timberwolves,95,230,4,-175
Detroit Pistons,99,180,4,200
Minnesota Timberwolves,98,180,4,-275
Detroit Pistons,99,181,4,110
Minnesota Timberwolves,98,181,4,-150
Detroit Pistons,99,160,4,135
Minnesota Timberwolves,98,160,4,-180
Detroit Pistons,101,122,4,135
Minnesota Timberwolves,103,122,4,-180
Detroit Pistons,101,85,4,320
Minnesota Timberwolves,106,85,4,-475
Detroit Pistons,101,85,4,800
Minnesota Timberwolves,106,85,4,-2000
Detroit Pistons,101,59,4,1500
Minnesota Timberwolves,106,59,4,-50000
Detroit Pistons,101,42,4,1500
Minnesota Timberwolves,108,42,4,-50000
Detroit Pistons,101,11,4,1500
Minnesota Timberwolves,111,11,4,-50000
Detroit Pistons,101,0,4,1500
Minnesota Timberwolves,111,0,4,-50000
Detroit Pistons,101,0,4,1500
Minnesota Timberwolves,111,0,4,-50000
Detroit Pistons,101,0,4,1500
Minnesota Timberwolves,111,0,4,-50000
Detroit Pistons,101,0,0,1500
Minnesota Timberwolves,111,0,0,-50000
