0,1,2,3,4
Indiana Pacers,29,91,1,-300
New York Knicks,30,89,1,210
Indiana Pacers,29,89,1,-300
New York Knicks,30,79,1,215
Indiana Pacers,29,79,1,-300
New York Knicks,30,79,1,215
Indiana Pacers,30,79,1,-300
New York Knicks,30,75,1,225
Indiana Pacers,31,75,1,-320
New York Knicks,30,63,1,230
Indiana Pacers,31,63,1,-320
New York Knicks,30,45,1,225
Indiana Pacers,33,45,1,-320
New York Knicks,30,24,1,235
Indiana Pacers,35,24,1,-330
New York Knicks,30,5,1,250
Indiana Pacers,35,5,1,-360
New York Knicks,30,5,1,265
Indiana Pacers,35,5,1,-380
New York Knicks,30,5,1,230
Indiana Pacers,35,5,1,-320
New York Knicks,30,5,1,230
Indiana Pacers,35,5,1,-320
New York Knicks,30,5,1,230
Indiana Pacers,35,5,1,-320
New York Knicks,30,5,1,230
Indiana Pacers,35,5,1,-320
New York Knicks,30,5,1,230
Indiana Pacers,35,5,1,-320
New York Knicks,31,5,1,230
Indiana Pacers,35,5,1,-320
New York Knicks,32,5,1,230
Indiana Pacers,35,5,1,-320
New York Knicks,33,720,2,230
Indiana Pacers,35,720,2,-320
New York Knicks,33,720,2,230
Indiana Pacers,35,720,2,-320
New York Knicks,33,720,2,230
Indiana Pacers,35,720,2,-320
New York Knicks,33,720,2,230
Indiana Pacers,35,720,2,-320
New York Knicks,33,720,2,230
Indiana Pacers,35,720,2,-320
New York Knicks,33,720,2,230
Indiana Pacers,35,720,2,-320
New York Knicks,33,706,2,230
Indiana Pacers,35,706,2,-320
New York Knicks,35,680,2,230
Indiana Pacers,35,680,2,-320
New York Knicks,35,657,2,230
Indiana Pacers,37,657,2,-320
New York Knicks,35,655,2,225
Indiana Pacers,37,655,2,-300
New York Knicks,35,623,2,225
Indiana Pacers,37,623,2,-320
New York Knicks,35,608,2,210
Indiana Pacers,37,608,2,-290
New York Knicks,36,608,2,225
Indiana Pacers,37,608,2,-320
New York Knicks,37,602,2,215
Indiana Pacers,37,602,2,-290
New York Knicks,37,587,2,220
Indiana Pacers,37,587,2,-300
New York Knicks,37,587,2,215
Indiana Pacers,38,587,2,-290
New York Knicks,37,574,2,220
Indiana Pacers,38,574,2,-300
New York Knicks,37,560,2,205
Indiana Pacers,38,560,2,-290
New York Knicks,40,536,2,190
Indiana Pacers,40,536,2,-260
New York Knicks,42,507,2,190
Indiana Pacers,42,507,2,-260
New York Knicks,42,482,2,190
Indiana Pacers,42,482,2,-260
New York Knicks,42,475,2,215
Indiana Pacers,42,475,2,-300
New York Knicks,42,475,2,215
Indiana Pacers,43,475,2,-300
New York Knicks,42,457,2,205
Indiana Pacers,43,457,2,-280
New York Knicks,42,445,2,220
Indiana Pacers,45,445,2,-300
New York Knicks,42,433,2,205
Indiana Pacers,45,433,2,-280
New York Knicks,42,406,2,220
Indiana Pacers,45,406,2,-300
New York Knicks,42,403,2,220
Indiana Pacers,45,403,2,-300
New York Knicks,42,403,2,220
Indiana Pacers,45,403,2,-300
New York Knicks,42,403,2,220
Indiana Pacers,45,403,2,-300
New York Knicks,42,403,2,220
Indiana Pacers,45,403,2,-300
New York Knicks,42,403,2,220
Indiana Pacers,45,403,2,-300
New York Knicks,42,403,2,220
Indiana Pacers,45,403,2,-300
New York Knicks,42,403,2,220
Indiana Pacers,45,403,2,-300
New York Knicks,44,386,2,220
Indiana Pacers,45,386,2,-300
New York Knicks,45,384,2,220
Indiana Pacers,45,384,2,-300
New York Knicks,45,361,2,210
Indiana Pacers,47,361,2,-280
New York Knicks,45,343,2,210
Indiana Pacers,47,343,2,-280
New York Knicks,48,317,2,215
Indiana Pacers,47,317,2,-300
New York Knicks,48,304,2,200
Indiana Pacers,47,304,2,-275
New York Knicks,48,304,2,175
Indiana Pacers,47,304,2,-240
New York Knicks,49,298,2,180
Indiana Pacers,47,298,2,-245
New York Knicks,49,296,2,180
Indiana Pacers,47,296,2,-245
New York Knicks,49,276,2,185
Indiana Pacers,47,276,2,-245
New York Knicks,51,246,2,165
Indiana Pacers,47,246,2,-220
New York Knicks,51,229,2,180
Indiana Pacers,50,229,2,-245
New York Knicks,52,229,2,180
Indiana Pacers,50,229,2,-245
New York Knicks,53,220,2,155
Indiana Pacers,50,220,2,-210
New York Knicks,55,204,2,165
Indiana Pacers,50,204,2,-220
New York Knicks,55,187,2,135
Indiana Pacers,50,187,2,-180
New York Knicks,55,178,2,165
Indiana Pacers,53,178,2,-220
New York Knicks,55,178,2,135
Indiana Pacers,53,178,2,-180
New York Knicks,55,178,2,165
Indiana Pacers,53,178,2,-220
New York Knicks,55,178,2,165
Indiana Pacers,53,178,2,-220
New York Knicks,55,178,2,165
Indiana Pacers,53,178,2,-220
New York Knicks,55,178,2,165
Indiana Pacers,53,178,2,-220
New York Knicks,55,170,2,165
Indiana Pacers,53,170,2,-220
New York Knicks,59,138,2,165
Indiana Pacers,53,138,2,-220
New York Knicks,59,120,2,135
Indiana Pacers,55,120,2,-180
New York Knicks,59,118,2,175
Indiana Pacers,56,118,2,-240
New York Knicks,61,72,2,140
Indiana Pacers,60,72,2,-185
New York Knicks,61,72,2,175
Indiana Pacers,61,72,2,-240
New York Knicks,64,56,2,230
Indiana Pacers,61,56,2,-330
New York Knicks,66,29,2,230
Indiana Pacers,61,29,2,-330
New York Knicks,66,11,2,175
Indiana Pacers,61,11,2,-240
New York Knicks,66,5,2,155
Indiana Pacers,61,5,2,-210
New York Knicks,66,600,3,145
Indiana Pacers,61,600,3,-190
New York Knicks,66,600,3,145
Indiana Pacers,61,600,3,-190
New York Knicks,66,600,3,120
Indiana Pacers,61,600,3,-160
New York Knicks,66,600,3,120
Indiana Pacers,61,600,3,-160
New York Knicks,66,600,3,120
Indiana Pacers,61,600,3,-160
New York Knicks,66,600,3,120
Indiana Pacers,61,600,3,-160
New York Knicks,66,600,3,120
Indiana Pacers,61,600,3,-160
New York Knicks,66,600,3,125
Indiana Pacers,61,600,3,-165
New York Knicks,66,600,3,120
Indiana Pacers,61,600,3,-160
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,110
Indiana Pacers,61,600,3,-150
New York Knicks,66,600,3,110
Indiana Pacers,61,600,3,-150
New York Knicks,66,600,3,110
Indiana Pacers,61,600,3,-150
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,600,3,115
Indiana Pacers,61,600,3,-155
New York Knicks,66,706,3,120
Indiana Pacers,61,706,3,-160
New York Knicks,66,682,3,120
Indiana Pacers,61,682,3,-160
New York Knicks,66,671,3,135
Indiana Pacers,61,671,3,-180
New York Knicks,66,640,3,155
Indiana Pacers,63,640,3,-210
New York Knicks,66,628,3,160
Indiana Pacers,63,628,3,-215
New York Knicks,66,610,3,165
Indiana Pacers,63,610,3,-220
New York Knicks,68,582,3,150
Indiana Pacers,63,582,3,-200
New York Knicks,71,560,3,140
Indiana Pacers,65,560,3,-185
New York Knicks,71,533,3,170
Indiana Pacers,68,533,3,-230
New York Knicks,71,525,3,165
Indiana Pacers,68,525,3,-220
New York Knicks,71,505,3,170
Indiana Pacers,70,505,3,-230
New York Knicks,73,481,3,165
Indiana Pacers,70,481,3,-220
New York Knicks,74,481,3,130
Indiana Pacers,70,481,3,-175
New York Knicks,74,465,3,135
Indiana Pacers,70,465,3,-180
New York Knicks,74,461,3,135
Indiana Pacers,70,461,3,-180
New York Knicks,74,444,3,140
Indiana Pacers,72,444,3,-185
New York Knicks,74,420,3,170
Indiana Pacers,72,420,3,-240
New York Knicks,74,417,3,140
Indiana Pacers,72,417,3,-185
New York Knicks,77,376,3,170
Indiana Pacers,74,376,3,-230
New York Knicks,77,352,3,170
Indiana Pacers,76,352,3,-230
New York Knicks,77,321,3,155
Indiana Pacers,78,321,3,-210
New York Knicks,77,321,3,245
Indiana Pacers,78,321,3,-330
New York Knicks,77,321,3,245
Indiana Pacers,78,321,3,-330
New York Knicks,77,321,3,245
Indiana Pacers,78,321,3,-330
New York Knicks,77,321,3,245
Indiana Pacers,78,321,3,-330
New York Knicks,77,321,3,245
Indiana Pacers,78,321,3,-330
New York Knicks,77,321,3,245
Indiana Pacers,78,321,3,-330
New York Knicks,77,303,3,245
Indiana Pacers,78,303,3,-330
New York Knicks,77,284,3,245
Indiana Pacers,80,284,3,-330
New York Knicks,77,283,3,205
Indiana Pacers,81,283,3,-280
New York Knicks,77,246,3,295
Indiana Pacers,81,246,3,-425
New York Knicks,77,241,3,285
Indiana Pacers,81,241,3,-425
New York Knicks,77,229,3,285
Indiana Pacers,83,229,3,-450
New York Knicks,77,229,3,350
Indiana Pacers,83,229,3,-550
New York Knicks,77,229,3,350
Indiana Pacers,83,229,3,-550
New York Knicks,77,229,3,350
Indiana Pacers,83,229,3,-550
New York Knicks,77,229,3,475
Indiana Pacers,83,229,3,-900
New York Knicks,80,211,3,475
Indiana Pacers,83,211,3,-900
New York Knicks,80,161,3,475
Indiana Pacers,83,161,3,-900
New York Knicks,80,127,3,215
Indiana Pacers,83,127,3,-300
New York Knicks,82,95,3,155
Indiana Pacers,83,95,3,-210
New York Knicks,82,62,3,250
Indiana Pacers,84,62,3,-360
New York Knicks,82,0,3,600
Indiana Pacers,88,0,3,-1200
New York Knicks,82,720,4,600
Indiana Pacers,88,720,4,-1200
New York Knicks,82,720,4,450
Indiana Pacers,88,720,4,-800
New York Knicks,82,695,4,650
Indiana Pacers,90,695,4,-1400
New York Knicks,84,679,4,500
Indiana Pacers,90,679,4,-900
New York Knicks,84,651,4,700
Indiana Pacers,92,651,4,-1600
New York Knicks,87,621,4,450
Indiana Pacers,95,621,4,-800
New York Knicks,87,591,4,450
Indiana Pacers,95,591,4,-800
New York Knicks,87,577,4,625
Indiana Pacers,95,577,4,-1400
New York Knicks,88,571,4,625
Indiana Pacers,95,571,4,-1400
New York Knicks,88,560,4,625
Indiana Pacers,95,560,4,-1400
New York Knicks,88,541,4,800
Indiana Pacers,95,541,4,-2000
New York Knicks,88,527,4,900
Indiana Pacers,97,527,4,-3300
New York Knicks,90,519,4,900
Indiana Pacers,97,519,4,-3300
New York Knicks,90,512,4,700
Indiana Pacers,97,512,4,-1600
New York Knicks,90,482,4,700
Indiana Pacers,97,482,4,-1600
New York Knicks,90,482,4,950
Indiana Pacers,97,482,4,-3300
New York Knicks,90,461,4,950
Indiana Pacers,99,461,4,-3300
New York Knicks,90,431,4,1400
Indiana Pacers,101,431,4,-20000
New York Knicks,90,431,4,950
Indiana Pacers,101,431,4,-3300
New York Knicks,90,431,4,1400
Indiana Pacers,101,431,4,-20000
New York Knicks,90,431,4,1300
Indiana Pacers,101,431,4,-20000
New York Knicks,90,431,4,1300
Indiana Pacers,101,431,4,-20000
New York Knicks,90,431,4,1300
Indiana Pacers,101,431,4,-20000
New York Knicks,90,431,4,1300
Indiana Pacers,101,431,4,-20000
New York Knicks,92,387,4,1600
Indiana Pacers,104,387,4,-50000
New York Knicks,92,347,4,1700
Indiana Pacers,106,347,4,-50000
New York Knicks,92,313,4,1700
Indiana Pacers,107,313,4,-50000
New York Knicks,92,306,4,1700
Indiana Pacers,109,306,4,-50000
New York Knicks,92,310,4,1700
Indiana Pacers,109,310,4,-50000
New York Knicks,95,259,4,1700
Indiana Pacers,113,259,4,-50000
New York Knicks,96,231,4,1700
Indiana Pacers,113,231,4,-50000
New York Knicks,98,214,4,1700
Indiana Pacers,114,214,4,-50000
New York Knicks,101,167,4,1700
Indiana Pacers,116,167,4,-50000
New York Knicks,101,130,4,1700
Indiana Pacers,116,130,4,-50000
New York Knicks,101,130,4,1700
Indiana Pacers,116,130,4,-50000
New York Knicks,101,130,4,1700
Indiana Pacers,116,130,4,-50000
New York Knicks,105,77,4,1700
Indiana Pacers,116,77,4,-50000
New York Knicks,105,53,4,1700
Indiana Pacers,117,53,4,-50000
New York Knicks,107,0,4,1700
Indiana Pacers,121,0,4,-50000
New York Knicks,107,0,4,1700
Indiana Pacers,121,0,4,-50000
